Record_ID,Month,Installation,Building_Number,Region,Housing_Type,Design_Category_Code,Total_Beds,Occupied_Beds,Vacant_Beds,Net_Use_Percent,Condition_Score,Open_Work_Orders,Priority_Level,Data_Quality_Flag
1653,2025-07-01,Fort Eagle,BLDG-705,CONUS,Permanent Party Enlisted,72111,100,90,10,90.0,87,10,Low,Cleaned
1654,2025-07-01,Fort Eagle,BLDG-706,OCONUS,Training - Basic,72112,120,84,36,70.0,59,18,Medium,Cleaned
1655,2025-07-01,Fort Eagle,BLDG-707,CONUS,Training - AIT,72115,200,193,7,96.5,83,17,Medium,Cleaned
1656,2025-07-01,Fort Eagle,BLDG-708,CONUS,PP Officer,72114,180,153,27,85.0,96,14,Low,Cleaned
1657,2025-07-01,Fort Eagle,BLDG-709,CONUS,PP Officer,72114,80,69,11,86.25,90,0,Low,Cleaned
1658,2025-07-01,Fort Eagle,BLDG-710,OCONUS,Training - Basic,72112,100,88,12,88.0,63,15,Low,Cleaned
1659,2025-07-01,Fort Eagle,BLDG-711,OCONUS,Training - Basic,72112,100,87,13,87.0,90,13,Low,Cleaned
1660,2025-07-01,Fort Eagle,BLDG-712,CONUS,Training - AIT,72115,180,145,35,80.56,68,19,Medium,Cleaned
1661,2025-07-01,Fort Monroe,BLDG-801,CONUS,Transient Training,72116,200,179,21,89.5,95,11,Low,Cleaned
1662,2025-07-01,Fort Monroe,BLDG-802,CONUS,Training - Basic,72112,300,260,40,86.67,58,19,Medium,Cleaned
1663,2025-07-01,Fort Monroe,BLDG-803,OCONUS,Permanent Party Enlisted,72111,250,153,97,61.2,57,21,High,Cleaned
1664,2025-07-01,Fort Monroe,BLDG-804,CONUS,Permanent Party Enlisted,72111,200,181,19,90.5,95,17,Medium,Cleaned
1665,2025-07-01,Fort Monroe,BLDG-805,CONUS,Training - Basic,72112,120,118,2,98.33,90,12,Low,Cleaned
1666,2025-07-01,Fort Monroe,BLDG-806,CONUS,Transient Training,72116,250,166,84,66.4,62,13,High,Cleaned
1667,2025-07-01,Fort Monroe,BLDG-807,CONUS,Permanent Party Enlisted,72111,120,100,20,83.33,78,6,Medium,Cleaned
1668,2025-07-01,Fort Monroe,BLDG-808,CONUS,PP Officer,72114,120,72,48,60.0,57,16,High,Cleaned
1669,2025-07-01,Fort Monroe,BLDG-809,OCONUS,Training - Basic,72112,200,157,43,78.5,57,18,Medium,Cleaned
1670,2025-07-01,Fort Monroe,BLDG-810,CONUS,Training - Basic,72112,150,147,3,98.0,97,5,Low,Cleaned
1671,2025-07-01,Fort Monroe,BLDG-811,CONUS,Permanent Party Enlisted,72111,200,181,19,90.5,81,10,Low,Cleaned
1672,2025-07-01,Fort Monroe,BLDG-812,OCONUS,PP Officer,72114,120,91,29,75.83,70,15,Medium,Cleaned
1673,2025-08-01,Fort Adams,BLDG-101,CONUS,Transient Training,72116,100,58,42,58.0,72,13,High,Cleaned
1674,2025-08-01,Fort Adams,BLDG-102,CONUS,Training - AIT,72115,150,113,37,75.33,61,11,Medium,Cleaned
1675,2025-08-01,Fort Adams,BLDG-103,CONUS,Transient Training,72116,100,53,47,53.0,57,15,High,Cleaned
1676,2025-08-01,Fort Adams,BLDG-104,CONUS,Permanent Party Enlisted,72111,100,68,32,68.0,87,14,High,Cleaned
1677,2025-08-01,Fort Adams,BLDG-105,CONUS,PP Officer,72114,80,71,9,88.75,96,0,Low,Cleaned
1678,2025-08-01,Fort Adams,BLDG-106,CONUS,Transient Training,72116,250,250,0,100.0,92,12,Low,Cleaned
1679,2025-08-01,Fort Adams,BLDG-107,CONUS,Training - Basic,72112,80,62,18,77.5,65,13,Medium,Cleaned
1680,2025-08-01,Fort Adams,BLDG-108,CONUS,Transient Training,72116,250,178,72,71.2,64,14,Medium,Cleaned
1681,2025-08-01,Fort Adams,BLDG-109,CONUS,Training - AIT,72115,200,147,53,73.5,79,11,Medium,Cleaned
1682,2025-08-01,Fort Adams,BLDG-110,OCONUS,Permanent Party Enlisted,72111,200,168,32,84.0,93,23,Medium,Cleaned
1683,2025-08-01,Fort Adams,BLDG-111,CONUS,Training - Basic,72112,80,75,5,93.75,89,6,Low,Cleaned
1684,2025-08-01,Fort Adams,BLDG-112,CONUS,Permanent Party Enlisted,72111,250,223,27,89.2,73,12,Low,Cleaned
1685,2025-08-01,Fort Mason,BLDG-201,CONUS,Transient Training,72116,200,150,50,75.0,59,12,Medium,Cleaned
1686,2025-08-01,Fort Mason,BLDG-202,CONUS,Permanent Party Enlisted,72111,150,133,17,88.67,60,13,Low,Cleaned
1687,2025-08-01,Fort Mason,BLDG-203,CONUS,Training - AIT,72115,100,97,3,97.0,84,16,Medium,Cleaned
1688,2025-08-01,Fort Mason,BLDG-204,CONUS,Transient Training,72116,200,157,43,78.5,77,12,Medium,Cleaned
1689,2025-08-01,Fort Mason,BLDG-205,CONUS,Training - AIT,72115,180,176,4,97.78,98,10,Low,Cleaned
1690,2025-08-01,Fort Mason,BLDG-206,CONUS,Transient Training,72116,100,65,35,65.0,65,16,High,Cleaned
1691,2025-08-01,Fort Mason,BLDG-207,CONUS,PP Officer,72114,150,110,40,73.33,79,8,Medium,Cleaned
1692,2025-08-01,Fort Mason,BLDG-208,CONUS,Training - Basic,72112,150,110,40,73.33,58,23,Medium,Cleaned
1693,2025-08-01,Fort Mason,BLDG-209,OCONUS,Training - AIT,72115,80,78,2,97.5,80,24,Medium,Cleaned
1694,2025-08-01,Fort Mason,BLDG-210,CONUS,Training - Basic,72112,100,96,4,96.0,91,4,Low,Cleaned
1695,2025-08-01,Fort Mason,BLDG-211,CONUS,Transient Training,72116,200,153,47,76.5,86,18,Medium,Cleaned
1696,2025-08-01,Fort Mason,BLDG-212,CONUS,PP Senior NCO,72113,300,177,123,59.0,63,14,High,Cleaned
1697,2025-08-01,Camp Harbor,BLDG-301,CONUS,Training - AIT,72115,180,155,25,86.11,82,19,Medium,Cleaned
1698,2025-08-01,Camp Harbor,BLDG-302,CONUS,PP Officer,72114,250,161,89,64.4,63,21,High,Cleaned
1699,2025-08-01,Camp Harbor,BLDG-303,CONUS,PP Officer,72114,300,255,45,85.0,58,16,Medium,Cleaned
1700,2025-08-01,Camp Harbor,BLDG-304,CONUS,Permanent Party Enlisted,72111,120,116,4,96.67,98,0,Low,Cleaned
1701,2025-08-01,Camp Harbor,BLDG-305,CONUS,PP Senior NCO,72113,100,89,11,89.0,93,7,Low,Cleaned
1702,2025-08-01,Camp Harbor,BLDG-306,OCONUS,PP Senior NCO,72113,180,81,99,45.0,55,19,High,Cleaned
1703,2025-08-01,Camp Harbor,BLDG-307,CONUS,Transient Training,72116,100,91,9,91.0,89,0,Low,Cleaned
1704,2025-08-01,Camp Harbor,BLDG-308,CONUS,Training - Basic,72112,200,156,44,78.0,82,7,Medium,Cleaned
1705,2025-08-01,Camp Harbor,BLDG-309,CONUS,Training - AIT,72115,300,244,56,81.33,71,12,Medium,Cleaned
1706,2025-08-01,Camp Harbor,BLDG-310,CONUS,PP Officer,72114,120,77,43,64.17,61,11,High,Cleaned
1707,2025-08-01,Camp Harbor,BLDG-311,OCONUS,Transient Training,72116,180,161,19,89.44,87,7,Low,Cleaned
1708,2025-08-01,Camp Harbor,BLDG-312,CONUS,PP Officer,72114,150,112,38,74.67,65,14,Medium,Cleaned
1709,2025-08-01,Fort Sentinel,BLDG-401,CONUS,PP Officer,72114,80,72,8,90.0,86,9,Low,Cleaned
1710,2025-08-01,Fort Sentinel,BLDG-402,OCONUS,Permanent Party Enlisted,72111,100,89,11,89.0,74,13,Low,Cleaned
1711,2025-08-01,Fort Sentinel,BLDG-403,CONUS,Training - AIT,72115,80,78,2,97.5,91,14,Low,Cleaned
1712,2025-08-01,Fort Sentinel,BLDG-404,CONUS,Permanent Party Enlisted,72111,100,58,42,58.0,59,21,High,Cleaned
1713,2025-08-01,Fort Sentinel,BLDG-405,CONUS,PP Officer,72114,120,118,2,98.33,85,5,Low,Cleaned
1714,2025-08-01,Fort Sentinel,BLDG-406,CONUS,PP Officer,72114,120,107,13,89.17,93,6,Low,Cleaned
1715,2025-08-01,Fort Sentinel,BLDG-407,OCONUS,PP Senior NCO,72113,150,121,29,80.67,67,17,Medium,Cleaned
1716,2025-08-01,Fort Sentinel,BLDG-408,CONUS,Transient Training,72116,180,153,27,85.0,97,13,Low,Cleaned
1717,2025-08-01,Fort Sentinel,BLDG-409,CONUS,Transient Training,72116,200,157,43,78.5,88,8,Medium,Cleaned
1718,2025-08-01,Fort Sentinel,BLDG-410,CONUS,PP Senior NCO,72113,100,83,17,83.0,59,26,High,Cleaned
1719,2025-08-01,Fort Sentinel,BLDG-411,CONUS,Training - Basic,72112,80,64,16,80.0,69,18,Medium,Cleaned
1720,2025-08-01,Fort Sentinel,BLDG-412,CONUS,PP Officer,72114,150,139,11,92.67,95,0,Low,Cleaned
1721,2025-08-01,Camp Liberty,BLDG-501,CONUS,Permanent Party Enlisted,72111,150,93,57,62.0,57,11,High,Cleaned
1722,2025-08-01,Camp Liberty,BLDG-502,CONUS,Training - Basic,72112,100,82,18,82.0,72,11,Medium,Cleaned
1723,2025-08-01,Camp Liberty,BLDG-503,CONUS,Transient Training,72116,300,224,76,74.67,63,22,Medium,Cleaned
1724,2025-08-01,Camp Liberty,BLDG-504,CONUS,Transient Training,72116,300,269,31,89.67,85,23,Medium,Cleaned
1725,2025-08-01,Camp Liberty,BLDG-505,CONUS,PP Senior NCO,72113,150,134,16,89.33,97,11,Low,Cleaned
1726,2025-08-01,Camp Liberty,BLDG-506,CONUS,PP Senior NCO,72113,200,178,22,89.0,84,18,Medium,Cleaned
1727,2025-08-01,Camp Liberty,BLDG-507,CONUS,Transient Training,72116,80,70,10,87.5,96,11,Low,Cleaned
1728,2025-08-01,Camp Liberty,BLDG-508,CONUS,Permanent Party Enlisted,72111,80,78,2,97.5,76,8,Low,Cleaned
1729,2025-08-01,Camp Liberty,BLDG-509,CONUS,Permanent Party Enlisted,72111,150,130,20,86.67,89,11,Low,Cleaned
1730,2025-08-01,Camp Liberty,BLDG-510,CONUS,PP Senior NCO,72113,120,90,30,75.0,72,9,Medium,Cleaned
1731,2025-08-01,Camp Liberty,BLDG-511,OCONUS,PP Senior NCO,72113,150,136,14,90.67,59,15,Low,Cleaned
1732,2025-08-01,Camp Liberty,BLDG-512,CONUS,PP Senior NCO,72113,100,98,2,98.0,89,6,Low,Cleaned
1733,2025-08-01,Fort Patriot,BLDG-601,OCONUS,Permanent Party Enlisted,72111,100,76,24,76.0,70,17,Medium,Cleaned
1735,2025-08-01,Fort Patriot,BLDG-603,CONUS,PP Senior NCO,72113,80,51,29,63.75,55,19,High,Cleaned
1736,2025-08-01,Fort Patriot,BLDG-604,OCONUS,PP Senior NCO,72113,180,141,39,78.33,84,10,Medium,Cleaned
1737,2025-08-01,Fort Patriot,BLDG-605,CONUS,Training - Basic,72112,250,184,66,73.6,90,6,Medium,Cleaned
1738,2025-08-01,Fort Patriot,BLDG-606,CONUS,Transient Training,72116,300,233,67,77.67,73,10,Medium,Cleaned
1739,2025-08-01,Fort Patriot,BLDG-607,CONUS,Training - AIT,72115,80,68,12,85.0,89,4,Low,Cleaned
1740,2025-08-01,Fort Patriot,BLDG-608,CONUS,Permanent Party Enlisted,72111,200,179,21,89.5,92,15,Low,Cleaned
1741,2025-08-01,Fort Patriot,BLDG-609,CONUS,PP Senior NCO,72113,120,87,33,72.5,87,8,Medium,Cleaned
1742,2025-08-01,Fort Patriot,BLDG-610,CONUS,Permanent Party Enlisted,72111,120,99,21,82.5,59,18,Medium,Cleaned
1743,2025-08-01,Fort Patriot,BLDG-611,CONUS,Transient Training,72116,150,131,19,87.33,91,6,Low,Cleaned
1744,2025-08-01,Fort Patriot,BLDG-612,CONUS,Training - AIT,72115,80,73,7,91.25,81,10,Low,Cleaned
1745,2025-08-01,Fort Eagle,BLDG-701,OCONUS,Transient Training,72116,200,110,90,55.0,68,10,High,Cleaned
1746,2025-08-01,Fort Eagle,BLDG-702,CONUS,Transient Training,72116,200,127,73,63.5,80,17,High,Cleaned
1747,2025-08-01,Fort Eagle,BLDG-703,CONUS,Training - AIT,72115,180,160,20,88.89,59,12,Low,Cleaned
1748,2025-08-01,Fort Eagle,BLDG-704,CONUS,Permanent Party Enlisted,72111,300,290,10,96.67,91,20,Medium,Cleaned
1749,2025-08-01,Fort Eagle,BLDG-705,CONUS,Permanent Party Enlisted,72111,100,80,20,80.0,87,16,Medium,Cleaned
1750,2025-08-01,Fort Eagle,BLDG-706,OCONUS,Training - Basic,72112,120,101,19,84.17,59,15,Medium,Cleaned
1751,2025-08-01,Fort Eagle,BLDG-707,CONUS,Training - AIT,72115,200,163,37,81.5,83,7,Medium,Cleaned
1752,2025-08-01,Fort Eagle,BLDG-708,CONUS,PP Officer,72114,180,157,23,87.22,96,0,Low,Cleaned
1753,2025-08-01,Fort Eagle,BLDG-709,CONUS,PP Officer,72114,80,75,5,93.75,90,7,Low,Cleaned
1754,2025-08-01,Fort Eagle,BLDG-710,OCONUS,Training - Basic,72112,100,87,13,87.0,63,13,Low,Cleaned
1755,2025-08-01,Fort Eagle,BLDG-711,OCONUS,Training - Basic,72112,100,98,2,98.0,90,0,Low,Cleaned
1756,2025-08-01,Fort Eagle,BLDG-712,CONUS,Training - AIT,72115,180,136,44,75.56,68,18,Medium,Cleaned
1757,2025-08-01,Fort Monroe,BLDG-801,CONUS,Transient Training,72116,200,196,4,98.0,95,2,Low,Cleaned
1758,2025-08-01,Fort Monroe,BLDG-802,CONUS,Training - Basic,72112,300,294,6,98.0,58,12,Low,Cleaned
1759,2025-08-01,Fort Monroe,BLDG-803,OCONUS,Permanent Party Enlisted,72111,250,211,39,84.4,57,17,Medium,Cleaned
1760,2025-08-01,Fort Monroe,BLDG-804,CONUS,Permanent Party Enlisted,72111,200,196,4,98.0,95,16,Medium,Cleaned
1761,2025-08-01,Fort Monroe,BLDG-805,CONUS,Training - Basic,72112,120,107,13,89.17,90,23,Medium,Cleaned
1762,2025-08-01,Fort Monroe,BLDG-806,CONUS,Transient Training,72116,250,157,93,62.8,62,14,High,Cleaned
1763,2025-08-01,Fort Monroe,BLDG-807,CONUS,Permanent Party Enlisted,72111,120,118,2,98.33,78,8,Low,Cleaned
1764,2025-08-01,Fort Monroe,BLDG-808,CONUS,PP Officer,72114,120,78,42,65.0,57,17,High,Cleaned
1765,2025-08-01,Fort Monroe,BLDG-809,OCONUS,Training - Basic,72112,200,168,32,84.0,57,19,Medium,Cleaned
1766,2025-08-01,Fort Monroe,BLDG-810,CONUS,Training - Basic,72112,150,138,12,92.0,97,8,Low,Cleaned
1767,2025-08-01,Fort Monroe,BLDG-811,CONUS,Permanent Party Enlisted,72111,200,180,20,90.0,81,18,Medium,Cleaned
1768,2025-08-01,Fort Monroe,BLDG-812,OCONUS,PP Officer,72114,120,98,22,81.67,70,7,Medium,Cleaned
1769,2025-09-01,Fort Adams,BLDG-101,CONUS,Transient Training,72116,100,79,21,79.0,72,10,Medium,Cleaned
1770,2025-09-01,Fort Adams,BLDG-102,CONUS,Training - AIT,72115,150,142,8,94.67,61,7,Low,Cleaned
1771,2025-09-01,Fort Adams,BLDG-103,CONUS,Transient Training,72116,100,77,23,77.0,57,11,Medium,Cleaned
1772,2025-09-01,Fort Adams,BLDG-104,CONUS,Permanent Party Enlisted,72111,100,98,2,98.0,87,13,Low,Cleaned
1773,2025-09-01,Fort Adams,BLDG-105,CONUS,PP Officer,72114,80,75,5,93.75,96,10,Low,Cleaned
1774,2025-09-01,Fort Adams,BLDG-106,CONUS,Transient Training,72116,250,214,36,85.6,92,11,Low,Cleaned
1775,2025-09-01,Fort Adams,BLDG-107,CONUS,Training - Basic,72112,80,66,14,82.5,65,18,Medium,Cleaned
1776,2025-09-01,Fort Adams,BLDG-108,CONUS,Transient Training,72116,250,189,61,75.6,64,3,Medium,Cleaned
1777,2025-09-01,Fort Adams,BLDG-109,CONUS,Training - AIT,72115,200,171,29,85.5,79,19,Medium,Cleaned
1778,2025-09-01,Fort Adams,BLDG-110,OCONUS,Permanent Party Enlisted,72111,200,196,4,98.0,93,8,Low,Cleaned
1779,2025-09-01,Fort Adams,BLDG-111,CONUS,Training - Basic,72112,80,75,5,93.75,89,7,Low,Cleaned
1780,2025-09-01,Fort Adams,BLDG-112,CONUS,Permanent Party Enlisted,72111,250,215,35,86.0,73,16,Medium,Cleaned
1781,2025-09-01,Fort Mason,BLDG-201,CONUS,Transient Training,72116,200,125,75,62.5,59,20,High,Cleaned
1782,2025-09-01,Fort Mason,BLDG-202,CONUS,Permanent Party Enlisted,72111,150,128,22,85.33,60,11,Low,Cleaned
1783,2025-09-01,Fort Mason,BLDG-203,CONUS,Training - AIT,72115,100,91,9,91.0,84,12,Low,Cleaned
1784,2025-09-01,Fort Mason,BLDG-204,CONUS,Transient Training,72116,200,177,23,88.5,77,10,Low,Cleaned
1785,2025-09-01,Fort Mason,BLDG-205,CONUS,Training - AIT,72115,180,170,10,94.44,98,4,Low,Cleaned
1786,2025-09-01,Fort Mason,BLDG-206,CONUS,Transient Training,72116,100,79,21,79.0,65,17,Medium,Cleaned
1787,2025-09-01,Fort Mason,BLDG-207,CONUS,PP Officer,72114,150,123,27,82.0,79,4,Medium,Cleaned
1788,2025-09-01,Fort Mason,BLDG-208,CONUS,Training - Basic,72112,150,104,46,69.33,58,20,High,Cleaned
1789,2025-09-01,Fort Mason,BLDG-209,OCONUS,Training - AIT,72115,80,63,17,78.75,80,12,Medium,Cleaned
1790,2025-09-01,Fort Mason,BLDG-210,CONUS,Training - Basic,72112,100,93,7,93.0,91,5,Low,Cleaned
1791,2025-09-01,Fort Mason,BLDG-211,CONUS,Transient Training,72116,200,173,27,86.5,86,18,Medium,Cleaned
1792,2025-09-01,Fort Mason,BLDG-212,CONUS,PP Senior NCO,72113,300,232,68,77.33,63,14,Medium,Cleaned
1793,2025-09-01,Camp Harbor,BLDG-301,CONUS,Training - AIT,72115,180,139,41,77.22,82,13,Medium,Cleaned
1794,2025-09-01,Camp Harbor,BLDG-302,CONUS,PP Officer,72114,250,215,35,86.0,63,18,Medium,Cleaned
1795,2025-09-01,Camp Harbor,BLDG-303,CONUS,PP Officer,72114,300,251,49,83.67,58,19,Medium,Cleaned
1796,2025-09-01,Camp Harbor,BLDG-304,CONUS,Permanent Party Enlisted,72111,120,95,25,79.17,98,6,Medium,Cleaned
1797,2025-09-01,Camp Harbor,BLDG-305,CONUS,PP Senior NCO,72113,100,95,5,95.0,93,11,Low,Cleaned
1798,2025-09-01,Camp Harbor,BLDG-306,OCONUS,PP Senior NCO,72113,180,118,62,65.56,55,17,High,Cleaned
1799,2025-09-01,Camp Harbor,BLDG-307,CONUS,Transient Training,72116,100,91,9,91.0,89,15,Low,Cleaned
1800,2025-09-01,Camp Harbor,BLDG-308,CONUS,Training - Basic,72112,200,196,4,98.0,82,14,Low,Cleaned
1801,2025-09-01,Camp Harbor,BLDG-309,CONUS,Training - AIT,72115,300,271,29,90.33,71,8,Low,Cleaned
1802,2025-09-01,Camp Harbor,BLDG-310,CONUS,PP Officer,72114,120,75,45,62.5,61,15,High,Cleaned
1803,2025-09-01,Camp Harbor,BLDG-311,OCONUS,Transient Training,72116,180,174,6,96.67,87,11,Low,Cleaned
1804,2025-09-01,Camp Harbor,BLDG-312,CONUS,PP Officer,72114,150,122,28,81.33,65,7,Medium,Cleaned
1805,2025-09-01,Fort Sentinel,BLDG-401,CONUS,PP Officer,72114,80,57,23,71.25,86,15,Medium,Cleaned
1806,2025-09-01,Fort Sentinel,BLDG-402,OCONUS,Permanent Party Enlisted,72111,100,80,20,80.0,74,6,Medium,Cleaned
1807,2025-09-01,Fort Sentinel,BLDG-403,CONUS,Training - AIT,72115,80,78,2,97.5,91,10,Low,Cleaned
1808,2025-09-01,Fort Sentinel,BLDG-404,CONUS,Permanent Party Enlisted,72111,100,98,2,98.0,59,23,Medium,Cleaned
1809,2025-09-01,Fort Sentinel,BLDG-405,CONUS,PP Officer,72114,120,107,13,89.17,85,9,Low,Cleaned
1810,2025-09-01,Fort Sentinel,BLDG-406,CONUS,PP Officer,72114,120,110,10,91.67,93,7,Low,Cleaned
1811,2025-09-01,Fort Sentinel,BLDG-407,OCONUS,PP Senior NCO,72113,150,93,57,62.0,67,19,High,Cleaned
1812,2025-09-01,Fort Sentinel,BLDG-408,CONUS,Transient Training,72116,180,170,10,94.44,97,0,Low,Cleaned
1813,2025-09-01,Fort Sentinel,BLDG-409,CONUS,Transient Training,72116,200,161,39,80.5,88,5,Medium,Cleaned
1814,2025-09-01,Fort Sentinel,BLDG-410,CONUS,PP Senior NCO,72113,100,82,18,82.0,59,16,Medium,Cleaned
1815,2025-09-01,Fort Sentinel,BLDG-411,CONUS,Training - Basic,72112,80,78,2,97.5,69,6,Low,Cleaned
1816,2025-09-01,Fort Sentinel,BLDG-412,CONUS,PP Officer,72114,150,120,30,80.0,95,13,Medium,Cleaned
1817,2025-09-01,Camp Liberty,BLDG-501,CONUS,Permanent Party Enlisted,72111,150,97,53,64.67,57,11,High,Cleaned
1818,2025-09-01,Camp Liberty,BLDG-502,CONUS,Training - Basic,72112,100,82,18,82.0,72,9,Medium,Cleaned
1819,2025-09-01,Camp Liberty,BLDG-503,CONUS,Transient Training,72116,300,240,60,80.0,63,21,Medium,Cleaned
1820,2025-09-01,Camp Liberty,BLDG-504,CONUS,Transient Training,72116,300,209,91,69.67,85,8,High,Cleaned
1821,2025-09-01,Camp Liberty,BLDG-505,CONUS,PP Senior NCO,72113,150,137,13,91.33,97,7,Low,Cleaned
1822,2025-09-01,Camp Liberty,BLDG-506,CONUS,PP Senior NCO,72113,200,187,13,93.5,84,11,Low,Cleaned
1823,2025-09-01,Camp Liberty,BLDG-507,CONUS,Transient Training,72116,80,68,12,85.0,96,1,Low,Cleaned
1824,2025-09-01,Camp Liberty,BLDG-508,CONUS,Permanent Party Enlisted,72111,80,50,30,62.5,76,10,High,Cleaned
1825,2025-09-01,Camp Liberty,BLDG-509,CONUS,Permanent Party Enlisted,72111,150,131,19,87.33,89,13,Low,Cleaned
1826,2025-09-01,Camp Liberty,BLDG-510,CONUS,PP Senior NCO,72113,120,90,30,75.0,72,25,Medium,Cleaned
1827,2025-09-01,Camp Liberty,BLDG-511,OCONUS,PP Senior NCO,72113,150,108,42,72.0,59,14,Medium,Cleaned
1828,2025-09-01,Camp Liberty,BLDG-512,CONUS,PP Senior NCO,72113,100,91,9,91.0,89,4,Low,Cleaned
1829,2025-09-01,Fort Patriot,BLDG-601,OCONUS,Permanent Party Enlisted,72111,100,80,20,80.0,70,3,Medium,Cleaned
1830,2025-09-01,Fort Patriot,BLDG-602,CONUS,Training - AIT,72115,250,229,21,91.6,68,14,Low,Cleaned
1831,2025-09-01,Fort Patriot,BLDG-603,CONUS,PP Senior NCO,72113,80,58,22,72.5,55,18,Medium,Cleaned
1832,2025-09-01,Fort Patriot,BLDG-604,OCONUS,PP Senior NCO,72113,180,130,50,72.22,84,6,Medium,Cleaned
1833,2025-09-01,Fort Patriot,BLDG-605,CONUS,Training - Basic,72112,250,245,5,98.0,90,11,Low,Cleaned
1834,2025-09-01,Fort Patriot,BLDG-606,CONUS,Transient Training,72116,300,221,79,73.67,73,15,Medium,Cleaned
1835,2025-09-01,Fort Patriot,BLDG-607,CONUS,Training - AIT,72115,80,78,2,97.5,89,19,Medium,Cleaned
1836,2025-09-01,Fort Patriot,BLDG-608,CONUS,Permanent Party Enlisted,72111,200,196,4,98.0,92,10,Low,Cleaned
1837,2025-09-01,Fort Patriot,BLDG-609,CONUS,PP Senior NCO,72113,120,98,22,81.67,87,18,Medium,Cleaned
1838,2025-09-01,Fort Patriot,BLDG-610,CONUS,Permanent Party Enlisted,72111,120,86,34,71.67,59,12,Medium,Cleaned
1839,2025-09-01,Fort Patriot,BLDG-611,CONUS,Transient Training,72116,150,114,36,76.0,91,4,Medium,Cleaned
1840,2025-09-01,Fort Patriot,BLDG-612,CONUS,Training - AIT,72115,80,70,10,87.5,81,15,Low,Cleaned
1841,2025-09-01,Fort Eagle,BLDG-701,OCONUS,Transient Training,72116,200,172,28,86.0,68,20,Medium,Cleaned
1842,2025-09-01,Fort Eagle,BLDG-702,CONUS,Transient Training,72116,200,169,31,84.5,80,15,Medium,Cleaned
1843,2025-09-01,Fort Eagle,BLDG-703,CONUS,Training - AIT,72115,180,176,4,97.78,59,21,Medium,Cleaned
1844,2025-09-01,Fort Eagle,BLDG-704,CONUS,Permanent Party Enlisted,72111,300,294,6,98.0,91,1,Low,Cleaned
1845,2025-09-01,Fort Eagle,BLDG-705,CONUS,Permanent Party Enlisted,72111,100,79,21,79.0,87,5,Medium,Cleaned
1846,2025-09-01,Fort Eagle,BLDG-706,OCONUS,Training - Basic,72112,120,64,56,53.33,59,17,High,Cleaned
1847,2025-09-01,Fort Eagle,BLDG-707,CONUS,Training - AIT,72115,200,196,4,98.0,83,8,Low,Cleaned
1848,2025-09-01,Fort Eagle,BLDG-708,CONUS,PP Officer,72114,180,167,13,92.78,96,3,Low,Cleaned
1849,2025-09-01,Fort Eagle,BLDG-709,CONUS,PP Officer,72114,80,66,14,82.5,90,10,Medium,Cleaned
1850,2025-09-01,Fort Eagle,BLDG-710,OCONUS,Training - Basic,72112,100,71,29,71.0,63,21,Medium,Cleaned
1851,2025-09-01,Fort Eagle,BLDG-711,OCONUS,Training - Basic,72112,100,77,23,77.0,90,10,Medium,Cleaned
1852,2025-09-01,Fort Eagle,BLDG-712,CONUS,Training - AIT,72115,180,144,36,80.0,68,21,Medium,Cleaned
1853,2025-09-01,Fort Monroe,BLDG-801,CONUS,Transient Training,72116,200,196,4,98.0,95,0,Low,Cleaned
1854,2025-09-01,Fort Monroe,BLDG-802,CONUS,Training - Basic,72112,300,167,133,55.67,58,11,High,Cleaned
1855,2025-09-01,Fort Monroe,BLDG-803,OCONUS,Permanent Party Enlisted,72111,250,166,84,66.4,57,16,High,Cleaned
1856,2025-09-01,Fort Monroe,BLDG-804,CONUS,Permanent Party Enlisted,72111,200,182,18,91.0,95,11,Low,Cleaned
1857,2025-09-01,Fort Monroe,BLDG-805,CONUS,Training - Basic,72112,120,99,21,82.5,90,0,Medium,Cleaned
1858,2025-09-01,Fort Monroe,BLDG-806,CONUS,Transient Training,72116,250,191,59,76.4,62,14,Medium,Cleaned
1859,2025-09-01,Fort Monroe,BLDG-807,CONUS,Permanent Party Enlisted,72111,120,97,23,80.83,78,8,Medium,Cleaned
1860,2025-09-01,Fort Monroe,BLDG-808,CONUS,PP Officer,72114,120,84,36,70.0,57,24,Medium,Cleaned
1861,2025-09-01,Fort Monroe,BLDG-809,OCONUS,Training - Basic,72112,200,127,73,63.5,57,11,High,Cleaned
1862,2025-09-01,Fort Monroe,BLDG-810,CONUS,Training - Basic,72112,150,147,3,98.0,97,15,Low,Cleaned
1863,2025-09-01,Fort Monroe,BLDG-811,CONUS,Permanent Party Enlisted,72111,200,163,37,81.5,81,4,Medium,Cleaned
1864,2025-09-01,Fort Monroe,BLDG-812,OCONUS,PP Officer,72114,120,70,50,58.33,70,15,High,Cleaned
1865,2025-10-01,Fort Adams,BLDG-101,CONUS,Transient Training,72116,100,67,33,67.0,72,24,High,Cleaned
1866,2025-10-01,Fort Adams,BLDG-102,CONUS,Training - AIT,72115,150,145,5,96.67,61,17,Medium,Cleaned
1867,2025-10-01,Fort Adams,BLDG-103,CONUS,Transient Training,72116,100,76,24,76.0,57,16,Medium,Cleaned
1868,2025-10-01,Fort Adams,BLDG-104,CONUS,Permanent Party Enlisted,72111,100,98,2,98.0,87,9,Low,Cleaned
1869,2025-10-01,Fort Adams,BLDG-105,CONUS,PP Officer,72114,80,73,7,91.25,96,14,Low,Cleaned
